2017-09-01_16:35:23('Task started, migrate_statement=', "SELECT page_title, platform FROM [Karma].[dbo].[KnownPages] where page_title like LOWER('bug%') and platform != 'xWiki'", 'title_like=', 'None')
2017-09-01_16:51:29(('SUCCESS: Page', '"Bug 79151 - Veeam doesn\'t delete folder in the "File" tab on the DataDomain repository" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '796/1380')
2017-09-01_16:51:31(('SUCCESS: Page', '"Bug 91664 - vCD Self-portal doesn\'t show Restore points for the backup being mapped to the tenant\'s job in VBR console" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '797/1380')
2017-09-01_16:51:32(('SUCCESS: Page', '"Bug 48551 - VESP cannot mount database claiming path to BLOB store isn\'t supported" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '798/1380')
2017-09-01_16:51:33(('SUCCESS: Page', '"Bug 63680 - Restore Operator doesn\'t see VMs in Files tab in EM under specific circumstances" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '799/1380')
2017-09-01_16:51:33(('SUCCESS: Page', '"Bug 98841 - Files over 10 MB in size are corrupted when restored over VIX" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '800/1380')
2017-09-01_16:51:34(('SUCCESS: Page', '"Bug 40024 - On first run after upgrade, HV legacy replicas and backups create new SCSI disks on a new controller instead of continuing to write to the existing SCSI disks" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '801/1380')
2017-09-01_16:51:34(('SUCCESS: Page', '"Bug 98702 - Backup copy job fails with FOREIGN KEY constraint during creation of a GFS point" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '802/1380')
2017-09-01_16:51:35(('SUCCESS: Page', '"Bug 67276 - If during backup to tape job the whole backup chain is erased from tapes B2T job fails with Object reference not set" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '803/1380')
2017-09-01_16:51:36(('SUCCESS: Page', '"Bug 78857 - GFS tape job starts processing Endpoint storages too early and fails" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '804/1380')
2017-09-01_16:51:39(('SUCCESS: Page', '"Bug 47342 - In some cases, an exception occurs during the client-server session is not closed, which leads to hang" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '805/1380')
2017-09-01_16:51:41(('SUCCESS: Page', '"Bug 46180 - Storage snaphot job can be failed with: "VM ... does not meet the requirements for storage snapshot based jobs"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '806/1380')
2017-09-01_16:51:42(('SUCCESS: Page', '"Bug 39002 - Add support for restore operation on the SQL Failover Cluster installation" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '807/1380')
2017-09-01_16:51:42(('SUCCESS: Page', '"Bug 109837 - VBR shedule stops working when Agent license expires" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '808/1380')
2017-09-01_16:51:44(('SUCCESS: Page', '"Bug 72881 - Backup Copy GFS point creation is hanging with storage being locked" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '809/1380')
2017-09-01_16:51:45(('SUCCESS: Page', '"Bug 92958 - Set-VBRCloudTenant doesn\'t set the number of public IPs" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '810/1380')
2017-09-01_16:51:46(('SUCCESS: Page', '"Bug 86007 - Jobs don\'t start by schedule" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '811/1380')
2017-09-01_16:51:46(('SUCCESS: Page', '"Bug 65245 - Ent.Manager confuses \'This server\', backup proxy and HV host if they are installed on the same server" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '812/1380')
2017-09-01_16:51:47(('SUCCESS: Page', '"Bug 100119 - A specified parameter was not correct: pool" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '813/1380')
2017-09-01_16:51:48(('SUCCESS: Page', '"Bug 72159 - Errors in Copy to in OtherOS FLR are not shown in GUI" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '814/1380')
2017-09-01_16:51:49(('SUCCESS: Page', '"Bug 39432 - Backup job fails with HA partner has LUN mapped at this number error message" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '815/1380')
2017-09-01_16:51:50(('SUCCESS: Page', '"Bug 107841 - Failed to create backup file because it is already present on the file system if Veeam server crashed during GFS tape job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '816/1380')
2017-09-01_16:51:50(('SUCCESS: Page', '"Bug 80313 - The retention value of monthly media set overwrite protection period can\'t exceed 100" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '817/1380')
2017-09-01_16:51:51(('SUCCESS: Page', '"Bug 99095 - Make it possible to manually import backups from StoreOnce and DataDomain" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '818/1380')
2017-09-01_16:51:52(('SUCCESS: Page', '"Bug 90470 - If the jobs has CSV volumes as source the job would fail with Cluster volume is no longer available" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '819/1380')
2017-09-01_16:51:54(('SUCCESS: Page', '"Bug 45429 - If the search in VEX was interrupted it is not possible to change target mailbox for the displayed item restore." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '820/1380')
2017-09-01_16:51:56(('SUCCESS: Page', '"Bug 73601 - Target network mapping for replica cannot be configured from remote console" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '821/1380')
2017-09-01_16:51:57(('SUCCESS: Page', '"Bug 55729 - Job to EMC DataDomain failing with "the user has insufficient privilege. Err: 5034"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '822/1380')
2017-09-01_16:51:57(('SUCCESS: Page', '"Bug 109639 - VMs are skipped from backup if the host is not responding on the SCVMM" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '823/1380')
2017-09-01_16:51:59(('SUCCESS: Page', '"Bug 38310 - If the tape which should be appended is offline at the moment Backup to Tape job starts, Veeam B%26R will wait for a new tape even if the required tape will be inserted back." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '824/1380')
2017-09-01_16:52:00(('SUCCESS: Page', '"Bug 78888 - BCJ doesn’t finish and waits for new templates points which will never be created (because of source job settings)" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '825/1380')
2017-09-01_16:52:01(('SUCCESS: Page', '"Bug 96337 - Azure Restore fails if HTTP(s) proxy is used" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '826/1380')
2017-09-01_16:52:02(('SUCCESS: Page', '"Bug 48146 - Veeam dismounts IR VM after canceling QM taks if VMmotion was being used" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '827/1380')
2017-09-01_16:52:03(('SUCCESS: Page', '"Bug 56017 - HyperV Task failed Error: Wrong IP address 0.0.0.0" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '828/1380')
2017-09-01_16:52:04(('SUCCESS: Page', '"Bug 85691 - Surebackup jobs fails if the vm has memory reservation enabled, and the sure backup job is set to use less than 100% of the vm memory" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '829/1380')
2017-09-01_16:52:04(('SUCCESS: Page', '"Bug 37151 - Disk exclusion interfaces are same for VMWare and Hyper-V" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '830/1380')
2017-09-01_16:52:05(('SUCCESS: Page', '"Bug 98726 - Error Full storage not found (System.Exception)" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '831/1380')
2017-09-01_16:52:06(('SUCCESS: Page', '"Bug 104466 - Restore points for some VMs are not displayed on FILES tab in the calendar" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '832/1380')
2017-09-01_16:52:06(('SUCCESS: Page', '"Bug 46641 - BoSS failing with error "Unknown element format" for VM with vRDM" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '833/1380')
2017-09-01_16:52:07(('SUCCESS: Page', '"Bug 95785 - Merge failing saying "Keyset \'id\' not found" after job failure with error "Unable to send command to server: client is not connected"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '834/1380')
2017-09-01_16:52:08(('SUCCESS: Page', '"Bug 48027 - Daisy chain prompt doesn\'t happen for the tape jobs" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '835/1380')
2017-09-01_16:52:08(('SUCCESS: Page', '"Bug 43681 - Agent never locks backup chain on linux repository for writing operation" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '836/1380')
2017-09-01_16:52:09(('SUCCESS: Page', '"Bug 99297 - Oracle database restore to another location using powershell fails with filename already exists on target server" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '837/1380')
2017-09-01_16:52:11(('SUCCESS: Page', '"Bug 69279 - No objects to process when adding vms via SCVMM tags" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '838/1380')
2017-09-01_16:52:12(('SUCCESS: Page', '"Bug 111939 - Empty "Media set Suffix:" in GFS mediapool settings causes "Value cannot be null" error in output of get-vbrtapelibrary and get-vbrtapemediapool" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '839/1380')
2017-09-01_16:52:14(('SUCCESS: Page', '"Bug 69065 - Tape GFS job ignores full backup if it is latest available point (reversed incremental source)" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '840/1380')
2017-09-01_16:52:15(('SUCCESS: Page', '"Bug 41619 - Hyper-V replication job fails if the target Hyper-V host has less memory than configured for a VM in the job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '841/1380')
2017-09-01_16:52:16(('SUCCESS: Page', '"Bug rescan" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '842/1380')
2017-09-01_16:52:17(('SUCCESS: Page', '"Bug 96285 - Unable to get previous point" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '843/1380')
2017-09-01_16:52:17(('SUCCESS: Page', '"Bug 62282 - CopyTo fails trying to copy unix socket with boost::filesystem::file size: Operation not permitted: "/media/ol-root/var/tmp/.oracle/s" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '844/1380')
2017-09-01_16:52:19(('SUCCESS: Page', '"Bug 69048 - Backup fails with "Element "version" was not found ", or "Failed to parse "." "" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '845/1380')
2017-09-01_16:52:19(('SUCCESS: Page', '"Bug 51204 - NFS.Connect command hangs forever" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '846/1380')
2017-09-01_16:52:20(('SUCCESS: Page', '"Bug 89837 - VM Copy is failing with "Illegal characters in path"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '847/1380')
2017-09-01_16:52:21(('SUCCESS: Page', '"Bug 48205 - Mounting VM disks from SAN snapshot to the backup server fails if .vmx file contains references to disks that are no longer on the VM" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '848/1380')
2017-09-01_16:52:22(('SUCCESS: Page', '"Bug 93123 - Set-VBRBackupToTapeJob to change media pool can change job schedule to After this job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '849/1380')
2017-09-01_16:52:23(('SUCCESS: Page', '"Bug 42611 - Unable to populate WAN cache from Service Provider User Backups: \'No known OS types found\'" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '850/1380')
2017-09-01_16:52:24(('SUCCESS: Page', '"Bug 60121 - Incorrect restore of files or folders located in bind mounts" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '851/1380')
2017-09-01_16:52:25(('SUCCESS: Page', '"Bug 45304 - VESQL can\'t restore data if SQL server is running on custom port" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '852/1380')
2017-09-01_16:52:26(('SUCCESS: Page', '"Bug 42608 - Virtual lab deployment fails if "Use FIPS compliant algorithms for encryption, hashing, and signing." security policy is enabled" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '853/1380')
2017-09-01_16:52:26(('SUCCESS: Page', '"Bug 67022 - Eject option does not work in File to tape job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '854/1380')
2017-09-01_16:52:27(('SUCCESS: Page', '"Bug 96604 - FLR from SS on NetApp creates \'never\' export rule for ESXi host" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '855/1380')
2017-09-01_16:52:29(('SUCCESS: Page', '"Bug 42563 - DataDomain repository cannot be access failing with "Value of \'0\' is not valid for \'Value\'. \'Value\' should be between \'Minimum\' and \'Maximum\'"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '856/1380')
2017-09-01_16:52:29(('SUCCESS: Page', '"Bug 96900 - Incorrect organization name in the URL for Self Restore portal doesn\'t show an error" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '857/1380')
2017-09-01_16:52:30(('SUCCESS: Page', '"Bug 67838 - RestApi AddCloudTenantBySpec fails when ExpirationDate is not specified" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '858/1380')
2017-09-01_16:52:32(('SUCCESS: Page', '"Bug 42897 - Restore of VMs with windows reserved names fails: CON, PRN, AUX, NUL, COM1, COM2 ..." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '859/1380')
2017-09-01_16:52:33(('SUCCESS: Page', '"Bug 77929 - Poor sorting in the reports of Hyper-V jobs" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '860/1380')
2017-09-01_16:52:34(('SUCCESS: Page', '"Bug 63992 - Some SQL Instances are skipped during truncation in patch 3" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '861/1380')
2017-09-01_16:52:36(('SUCCESS: Page', '"Bug 94614 - Backup copy to cloud fails on incremental run with: an entry with the same key has already been added because host instance id is case sensitive during hash calculation" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '862/1380')
2017-09-01_16:52:37(('SUCCESS: Page', '"Bug 74789 - Ctrl + click highlights more jobs than it should" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '863/1380')
2017-09-01_16:52:38(('SUCCESS: Page', '"Bug 39891 - Job will fail with "Tape not exchanged" if Full and Incremental media pools are assigned to different libraries while waiting for incremental tape" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '864/1380')
2017-09-01_16:52:39(('SUCCESS: Page', '"Bug 68224 - Tape job fails if failover is needed and email notification fails" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '865/1380')
2017-09-01_16:52:39(('SUCCESS: Page', '"Bug 43982 - Restore to original location in Other OS FLR fails, if there are items with Non-Latin characters on the same file tree level." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '866/1380')
2017-09-01_16:52:40(('SUCCESS: Page', '"Bug 42076 - VBK might have incorrect name if it is created by VeeamZIP started from vSphere WEB" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '867/1380')
2017-09-01_16:52:41(('SUCCESS: Page', '"Bug 105420 - Unsupported mapping type: thin-pool" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '868/1380')
